transaction_id,customer_id,timestamp,amount,currency,payment_method,payment_status,failure_code,failure_reason,customer_age_days,prior_success_count,prior_failure_count,previous_recovery_count,average_transaction_value,subscription_flag,retry_count,days_since_last_payment,merchant_segment,order_value,checkout_started,checkout_completed,ground_truth_recoverable,ground_truth_recovery_action,recovered_amount
txn_8643c9f43447,cust_834679b3,2026-08-14 14:10:16.343954,11500.46,INR,wallet,failed,insufficient_funds,Customer account has insufficient balance.,572,13,5,5,14652.81,False,3,9,enterprise,11558.78,True,True,False,CREATE_ESCALATION,0.0
txn_b799fde24cc2,cust_d61d5857,2026-08-06 23:00:16.270823,15774.15,INR,upi,failed,insufficient_funds,Customer account has insufficient balance.,784,8,5,3,15341.8,True,1,10,high_value,15843.59,True,True,False,CREATE_ESCALATION,0.0
txn_399edaf9efd7,cust_f4faa6bb,2026-08-24 03:34:16.232825,586.16,INR,card,failed,authentication_failed,OTP or 3D secure authentication failed.,247,5,4,0,902.53,False,1,4,ecommerce,622.0,True,True,False,CREATE_ESCALATION,0.0
txn_ec014e58dc32,cust_9bd62345,2026-08-09 18:32:16.284812,173.69,USD,wallet,failed,limit_exceeded,Transaction exceeds customer limits.,776,41,4,3,164.12,False,2,4,ecommerce,214.57,True,True,True,RETRY_PAYMENT,173.69
txn_685e68842770,cust_0ddca7dc,2026-08-15 07:30:16.234825,5090.61,INR,card,failed,bank_timeout,Issuing bank did not respond in time.,949,28,3,0,9987.72,False,0,26,mid_market,5146.86,True,True,True,WAIT_AND_RETRY,5090.61
txn_5c4b8e5f94b5,cust_08c9b540,2026-08-17 22:36:16.367097,169.59,INR,netbanking,failed,bank_timeout,Issuing bank did not respond in time.,86,29,2,2,254.37,False,1,20,smb_saas,239.7,True,True,True,WAIT_AND_RETRY,169.59
txn_cbe3bfb85626,cust_d82f9df4,2026-08-22 14:18:16.324955,15660.16,INR,wallet,failed,insufficient_funds,Customer account has insufficient balance.,394,43,3,1,19048.62,True,0,20,enterprise,15740.96,True,True,False,CREATE_ESCALATION,0.0
txn_d0a05feda818,cust_ab4f21ed,2026-07-26 15:19:16.222629,123.88,INR,netbanking,failed,authentication_failed,OTP or 3D secure authentication failed.,452,21,1,0,108.86,False,0,26,mid_market,130.41,True,True,True,RETRY_PAYMENT,123.88
txn_033959e2798b,cust_292afed9,2026-08-20 17:33:16.266812,79.14,USD,netbanking,failed,authentication_failed,OTP or 3D secure authentication failed.,668,40,1,0,149.02,True,2,24,ecommerce,133.29,True,True,True,RETRY_PAYMENT,79.14
txn_e8c56e8e1e6d,cust_44a83b1a,2026-07-26 08:42:16.245325,247.67,INR,upi,failed,temporary_bank_failure,Bank is experiencing intermittent issues.,612,38,0,0,396.3,False,1,16,smb_saas,327.55,True,True,True,WAIT_AND_RETRY,247.67
txn_7694c37d303b,cust_423ec831,2026-07-28 00:42:16.326954,5000.0,INR,wallet,failed,authentication_failed,OTP or 3D secure authentication failed.,572,47,1,0,3047.19,True,2,25,high_value,5024.64,True,True,True,RETRY_PAYMENT,5000.0
txn_a2b785a1c705,cust_bdb17683,2026-08-09 23:55:16.285813,746.15,USD,wallet,failed,temporary_bank_failure,Bank is experiencing intermittent issues.,175,32,0,0,759.13,True,3,9,smb_saas,766.82,True,True,True,WAIT_AND_RETRY,746.15
txn_31f224a2e245,cust_5d3828d6,2026-08-25 05:58:16.319954,162.25,INR,wallet,failed,authentication_failed,OTP or 3D secure authentication failed.,339,24,5,1,309.22,False,1,11,smb_saas,227.23,True,True,False,CREATE_ESCALATION,0.0
txn_8a1352669cfd,cust_e09e754c,2026-07-31 15:49:16.242826,450.15,INR,upi,failed,fraud_suspected,Transaction flagged by risk engine.,216,16,0,0,658.59,True,3,24,ecommerce,474.62,True,True,False,STOP_AUTOMATION,0.0
txn_5f00e2e3a461,cust_42f99753,2026-08-22 18:47:16.351955,634.42,INR,wallet,failed,limit_exceeded,Transaction exceeds customer limits.,276,14,0,0,594.87,False,2,2,smb_saas,675.18,True,True,False,CREATE_ESCALATION,0.0
txn_33f31f0c8dcd,cust_0d4bbcdf,2026-08-02 11:33:16.276813,1940.97,USD,card,failed,temporary_bank_failure,Bank is experiencing intermittent issues.,703,22,5,2,3568.9,False,3,19,mid_market,2017.88,True,True,False,CREATE_ESCALATION,0.0
txn_5b7d74538676,cust_221d6e59,2026-08-24 21:16:16.300954,1728.12,INR,wallet,failed,bank_timeout,Issuing bank did not respond in time.,630,21,1,0,927.72,False,3,7,mid_market,1750.14,True,False,True,WAIT_AND_RETRY,1728.12
txn_fc015c31c504,cust_cfb59b7c,2026-08-18 01:12:16.287327,481.51,INR,wallet,failed,temporary_bank_failure,Bank is experiencing intermittent issues.,632,37,0,0,324.23,False,0,20,smb_saas,569.39,True,True,True,WAIT_AND_RETRY,481.51
txn_9467ca447a3b,cust_3a201473,2026-08-16 15:34:16.300954,4916.77,USD,upi,failed,insufficient_funds,Customer account has insufficient balance.,736,43,5,1,9356.29,False,0,30,mid_market,4992.58,True,True,False,CREATE_ESCALATION,0.0
txn_4256c7370ecb,cust_1ad820de,2026-08-24 06:08:16.285813,309.74,INR,card,failed,insufficient_funds,Customer account has insufficient balance.,597,49,0,0,361.76,False,0,21,smb_saas,360.87,True,True,True,SEND_RECOVERY_MESSAGE,309.74
txn_5afd8ba8210a,cust_51fd6a9d,2026-08-21 05:53:16.283812,698.69,INR,upi,failed,temporary_bank_failure,Bank is experiencing intermittent issues.,694,47,1,1,442.28,True,3,24,ecommerce,714.76,True,False,True,WAIT_AND_RETRY,698.69
txn_e3e9254b2790,cust_13871e3b,2026-08-17 07:59:16.319954,459.09,USD,netbanking,failed,temporary_bank_failure,Bank is experiencing intermittent issues.,409,35,5,0,845.18,False,3,9,ecommerce,526.27,True,True,True,WAIT_AND_RETRY,459.09
txn_e5ae48960c33,cust_fd96c0d3,2026-08-04 20:25:16.360096,179.78,INR,card,failed,insufficient_funds,Customer account has insufficient balance.,947,0,2,0,357.79,False,1,-1,smb_saas,239.14,True,False,False,CREATE_ESCALATION,0.0
txn_7678f03ec7cf,cust_0776c254,2026-08-12 18:51:16.247585,35.45,INR,upi,failed,temporary_bank_failure,Bank is experiencing intermittent issues.,618,38,0,0,23.75,False,2,10,smb_saas,124.29,True,True,True,WAIT_AND_RETRY,35.45
txn_4cf84062d5da,cust_9a8159db,2026-08-09 00:33:16.266812,1163.88,INR,wallet,failed,insufficient_funds,Customer account has insufficient balance.,714,39,4,1,711.25,False,0,13,ecommerce,1228.6,True,True,True,SEND_RECOVERY_MESSAGE,1163.88
txn_48ff827b5b1c,cust_4336dab1,2026-08-13 00:55:16.333954,2388.7,INR,wallet,failed,limit_exceeded,Transaction exceeds customer limits.,63,47,3,0,1809.9,False,2,19,mid_market,2400.94,True,True,False,CREATE_ESCALATION,0.0
txn_2f9b3257f35f,cust_67a55379,2026-08-11 04:03:16.305956,263.96,INR,wallet,failed,bank_timeout,Issuing bank did not respond in time.,87,48,2,0,225.8,True,1,15,smb_saas,265.07,True,True,True,WAIT_AND_RETRY,263.96
txn_21e2ae7da109,cust_c842f5ce,2026-07-30 09:30:16.333954,394.6,INR,card,failed,fraud_suspected,Transaction flagged by risk engine.,414,36,3,2,256.44,False,3,27,smb_saas,481.74,True,True,False,STOP_AUTOMATION,0.0
txn_1931d33ad1b1,cust_b17850f0,2026-08-22 12:18:16.228825,5239.55,INR,card,failed,insufficient_funds,Customer account has insufficient balance.,988,40,0,0,9090.01,False,3,2,mid_market,5245.96,True,True,True,SEND_RECOVERY_MESSAGE,5239.55
txn_6177f140160a,cust_511ced85,2026-08-02 03:07:16.295908,521.71,INR,upi,failed,authentication_failed,OTP or 3D secure authentication failed.,566,49,4,3,532.09,False,0,28,smb_saas,571.03,True,True,True,RETRY_PAYMENT,521.71
txn_40f9745b4e1d,cust_d8e0d2fe,2026-08-03 22:59:16.275813,12862.45,INR,wallet,failed,limit_exceeded,Transaction exceeds customer limits.,838,37,2,0,24738.85,False,3,8,enterprise,12889.6,True,True,False,CREATE_ESCALATION,0.0
txn_bb982f6cb37f,cust_df30f72e,2026-08-03 00:55:16.308955,1519.43,INR,card,failed,authentication_failed,OTP or 3D secure authentication failed.,699,17,0,0,1482.13,False,2,23,ecommerce,1529.81,True,True,False,CREATE_ESCALATION,0.0
txn_b9a458f7c632,cust_fdf0e645,2026-08-03 11:08:16.229825,16043.01,INR,upi,failed,authentication_failed,OTP or 3D secure authentication failed.,790,6,4,1,19399.82,False,2,29,high_value,16075.32,True,True,True,RETRY_PAYMENT,16043.01
txn_748b33ad7c94,cust_a4491530,2026-08-19 09:43:16.272812,2436.02,USD,netbanking,failed,limit_exceeded,Transaction exceeds customer limits.,363,43,3,3,1322.74,True,0,27,mid_market,2444.64,True,True,False,CREATE_ESCALATION,0.0
txn_256270b9d185,cust_1e6eb537,2026-08-16 03:02:16.351955,1754.48,INR,netbanking,failed,authentication_failed,OTP or 3D secure authentication failed.,273,12,2,0,1791.22,True,3,29,ecommerce,1804.52,True,True,True,RETRY_PAYMENT,1754.48
txn_4c2bfd7d8141,cust_fb7e6b65,2026-08-06 14:57:16.249632,260.57,INR,wallet,failed,temporary_bank_failure,Bank is experiencing intermittent issues.,946,3,1,0,430.9,True,3,29,ecommerce,312.97,True,True,True,WAIT_AND_RETRY,260.57
txn_9aa56a4eac3f,cust_b659c116,2026-08-08 20:36:16.256176,58.96,INR,card,failed,authentication_failed,OTP or 3D secure authentication failed.,276,19,3,2,31.57,False,3,26,smb_saas,124.69,True,False,False,CREATE_ESCALATION,0.0
txn_5c46f1a750b6,cust_24fd77af,2026-08-05 21:11:16.258223,1800.21,USD,upi,failed,insufficient_funds,Customer account has insufficient balance.,770,35,5,3,3236.31,False,3,22,ecommerce,1849.75,True,True,False,CREATE_ESCALATION,0.0
txn_9fa7e2e4aea2,cust_2f021d47,2026-07-31 15:37:16.281813,6690.98,INR,netbanking,failed,temporary_bank_failure,Bank is experiencing intermittent issues.,87,4,0,0,6753.21,False,2,9,enterprise,6790.14,True,True,True,WAIT_AND_RETRY,6690.98
txn_6be2f7c26975,cust_da270b06,2026-08-01 05:50:16.223629,100.0,USD,wallet,failed,authentication_failed,OTP or 3D secure authentication failed.,193,33,2,2,163.47,False,0,6,mid_market,126.71,True,True,True,RETRY_PAYMENT,100.0
txn_501d36f0f008,cust_2e5349fb,2026-08-16 04:08:16.337954,961.27,INR,card,failed,limit_exceeded,Transaction exceeds customer limits.,861,18,5,1,1138.55,True,2,22,smb_saas,1049.83,True,True,False,CREATE_ESCALATION,0.0
txn_c78e72dc2a62,cust_7d350937,2026-08-10 23:21:16.249632,1150.51,USD,upi,failed,authentication_failed,OTP or 3D secure authentication failed.,624,34,2,2,2073.35,False,1,28,ecommerce,1242.37,True,True,False,CREATE_ESCALATION,0.0
txn_48d36920baaf,cust_223c2207,2026-08-07 18:04:16.240825,600.76,USD,card,failed,insufficient_funds,Customer account has insufficient balance.,450,11,2,0,583.45,False,1,9,smb_saas,613.73,True,True,False,CREATE_ESCALATION,0.0
txn_7e1caf023448,cust_c15d877e,2026-08-11 12:48:16.263223,89.79,INR,card,failed,bank_timeout,Issuing bank did not respond in time.,851,30,2,1,141.75,False,1,24,smb_saas,132.33,True,True,True,WAIT_AND_RETRY,89.79
txn_7fa947c75b34,cust_a96e7273,2026-08-11 06:01:16.223629,302.14,INR,netbanking,failed,temporary_bank_failure,Bank is experiencing intermittent issues.,704,30,0,0,528.04,True,0,23,smb_saas,376.02,True,True,True,WAIT_AND_RETRY,302.14
txn_0d7bf7ce846f,cust_dc38d127,2026-08-12 04:46:16.230826,178.33,INR,card,failed,bank_timeout,Issuing bank did not respond in time.,729,36,3,0,247.57,False,0,26,smb_saas,222.85,True,True,True,WAIT_AND_RETRY,178.33
txn_6fc6993901b3,cust_68105e70,2026-08-11 13:27:16.343954,2149.72,USD,card,failed,insufficient_funds,Customer account has insufficient balance.,308,35,3,2,4236.83,False,0,0,enterprise,2174.08,True,True,True,SEND_RECOVERY_MESSAGE,2149.72
txn_35c66b947f1c,cust_8a195d9c,2026-08-12 03:27:16.355058,78.49,INR,upi,failed,temporary_bank_failure,Bank is experiencing intermittent issues.,208,10,2,1,136.37,True,1,20,smb_saas,125.03,True,True,True,WAIT_AND_RETRY,78.49
txn_4a6518c66d00,cust_90b4535d,2026-08-17 16:05:16.304955,491.89,USD,upi,failed,limit_exceeded,Transaction exceeds customer limits.,818,31,5,1,406.59,True,1,9,ecommerce,498.15,True,True,False,CREATE_ESCALATION,0.0
txn_20ccd047b0cd,cust_4cd87a01,2026-07-29 00:30:16.269812,1932.09,INR,upi,failed,insufficient_funds,Customer account has insufficient balance.,861,50,3,3,3389.32,False,2,0,ecommerce,1956.96,True,True,False,CREATE_ESCALATION,0.0
txn_efb370142348,cust_0721b26e,2026-08-05 21:42:16.292365,5514.4,USD,wallet,failed,insufficient_funds,Customer account has insufficient balance.,812,20,0,0,8300.06,True,1,21,mid_market,5524.98,True,False,True,SEND_RECOVERY_MESSAGE,5514.4
txn_b9646560f111,cust_009a63ce,2026-08-12 18:25:16.270823,238.05,INR,wallet,failed,bank_timeout,Issuing bank did not respond in time.,840,9,3,0,184.63,False,1,1,smb_saas,294.47,True,True,True,WAIT_AND_RETRY,238.05
txn_bb81ef808884,cust_5246aafc,2026-07-26 04:17:16.363096,104.84,INR,wallet,failed,insufficient_funds,Customer account has insufficient balance.,602,2,4,0,113.24,False,1,22,smb_saas,139.1,True,True,False,CREATE_ESCALATION,0.0
txn_83a7dc590ecf,cust_a3b4008b,2026-08-19 18:16:16.303954,2601.67,INR,wallet,failed,authentication_failed,OTP or 3D secure authentication failed.,58,29,0,0,4529.34,False,0,14,mid_market,2673.58,True,True,True,RETRY_PAYMENT,2601.67
txn_759a99f99dd4,cust_d91e8f72,2026-07-29 17:28:16.302954,524.49,INR,netbanking,failed,temporary_bank_failure,Bank is experiencing intermittent issues.,894,3,2,2,485.98,False,1,17,smb_saas,603.54,True,True,False,CREATE_ESCALATION,0.0
txn_fc47cb541883,cust_3eb683a7,2026-08-10 17:12:16.302954,443.92,INR,netbanking,failed,insufficient_funds,Customer account has insufficient balance.,450,6,0,0,703.96,False,2,27,ecommerce,505.16,True,True,True,SEND_RECOVERY_MESSAGE,443.92
txn_f5cb24d54fa8,cust_803e0f53,2026-07-30 10:27:16.308955,27.25,INR,wallet,failed,insufficient_funds,Customer account has insufficient balance.,869,48,0,0,42.27,True,3,6,smb_saas,105.96,True,False,False,CREATE_ESCALATION,0.0
txn_16338931f5f9,cust_c4c97e45,2026-08-12 09:48:16.304955,1000.0,INR,upi,failed,insufficient_funds,Customer account has insufficient balance.,472,23,0,0,614.04,True,3,9,enterprise,1075.25,True,True,True,SEND_RECOVERY_MESSAGE,1000.0
txn_fad2dd56413b,cust_54972269,2026-07-27 12:12:16.252632,336.74,INR,upi,failed,temporary_bank_failure,Bank is experiencing intermittent issues.,204,7,1,1,482.77,False,1,16,ecommerce,414.3,True,True,True,WAIT_AND_RETRY,336.74
txn_ff9eb6643b92,cust_6262d322,2026-08-07 20:40:16.351955,99.73,INR,card,failed,temporary_bank_failure,Bank is experiencing intermittent issues.,455,24,3,0,54.92,False,2,10,smb_saas,105.77,True,True,False,CREATE_ESCALATION,0.0
txn_7feb25dadee0,cust_2f3059c8,2026-08-02 16:15:16.337954,3734.35,INR,netbanking,failed,authentication_failed,OTP or 3D secure authentication failed.,683,33,5,1,6842.15,False,3,7,mid_market,3786.2,True,True,False,CREATE_ESCALATION,0.0
txn_bc4b698076ea,cust_e9c16116,2026-08-10 10:31:16.346954,488.95,INR,upi,failed,fraud_suspected,Transaction flagged by risk engine.,185,33,3,0,956.2,False,3,4,smb_saas,529.81,True,True,True,RETRY_PAYMENT,488.95
txn_2dabb6389f66,cust_44000d84,2026-08-01 03:32:16.249632,1733.08,INR,upi,failed,limit_exceeded,Transaction exceeds customer limits.,492,29,2,1,2808.01,False,2,15,mid_market,1746.65,True,True,False,CREATE_ESCALATION,0.0
txn_b2481c40f74b,cust_b3e369d6,2026-08-13 02:44:16.363096,1080.68,INR,card,failed,authentication_failed,OTP or 3D secure authentication failed.,914,11,2,0,854.87,False,0,29,enterprise,1120.93,True,True,False,CREATE_ESCALATION,0.0
txn_e6fb70451fcf,cust_e04c92b7,2026-08-24 07:24:16.273812,9863.87,USD,wallet,failed,bank_timeout,Issuing bank did not respond in time.,214,12,1,1,11360.35,True,2,4,enterprise,9878.81,True,False,True,WAIT_AND_RETRY,9863.87
txn_f36cb5363856,cust_64efdbaa,2026-08-15 05:31:16.299954,1241.14,INR,upi,failed,temporary_bank_failure,Bank is experiencing intermittent issues.,281,25,5,2,2057.11,False,3,0,mid_market,1270.55,True,True,False,CREATE_ESCALATION,0.0
txn_f1e105bcb76e,cust_819a9bd4,2026-08-01 07:40:16.319954,5527.34,INR,card,failed,bank_timeout,Issuing bank did not respond in time.,73,24,4,0,10060.59,False,1,28,mid_market,5575.54,True,True,False,CREATE_ESCALATION,0.0
txn_3f564fcb7168,cust_ae006c46,2026-07-28 07:50:16.268812,563.82,USD,netbanking,failed,bank_timeout,Issuing bank did not respond in time.,261,48,0,0,375.0,False,2,11,smb_saas,613.44,True,True,False,CREATE_ESCALATION,0.0
txn_82399e55d026,cust_ed548a7c,2026-08-19 18:47:16.294364,1474.85,INR,card,failed,insufficient_funds,Customer account has insufficient balance.,158,25,3,2,1484.18,False,1,25,mid_market,1545.74,True,True,False,CREATE_ESCALATION,0.0
txn_a158ce4d552d,cust_6df65788,2026-08-06 06:31:16.285813,111.27,INR,upi,failed,temporary_bank_failure,Bank is experiencing intermittent issues.,964,30,0,0,165.27,False,1,24,ecommerce,180.81,True,True,True,WAIT_AND_RETRY,111.27
txn_0bbf472409e7,cust_39cf0201,2026-08-02 17:43:16.328954,6497.28,INR,netbanking,failed,authentication_failed,OTP or 3D secure authentication failed.,14,49,4,0,11958.78,False,2,23,mid_market,6539.45,True,False,False,CREATE_ESCALATION,0.0
txn_9591cf7e2bcb,cust_8ca7dcc5,2026-08-14 11:52:16.298954,127.23,INR,upi,failed,insufficient_funds,Customer account has insufficient balance.,119,7,1,0,117.37,False,2,5,smb_saas,135.59,True,True,False,CREATE_ESCALATION,0.0
txn_0c09a79c8f73,cust_a296d7b6,2026-08-23 10:51:16.264223,31.51,INR,card,failed,authentication_failed,OTP or 3D secure authentication failed.,445,15,2,2,33.02,False,2,3,smb_saas,49.54,True,True,True,RETRY_PAYMENT,31.51
txn_2e94599d67e1,cust_15fc5cd7,2026-08-10 21:26:16.317954,306.58,INR,upi,failed,bank_timeout,Issuing bank did not respond in time.,880,9,0,0,322.84,True,2,23,smb_saas,371.58,True,True,True,WAIT_AND_RETRY,306.58
txn_952c2c768f74,cust_92d13744,2026-08-23 18:00:16.250632,930.0,USD,wallet,failed,insufficient_funds,Customer account has insufficient balance.,821,25,1,0,1447.17,True,3,5,smb_saas,964.89,True,True,False,CREATE_ESCALATION,0.0
txn_acb9efb347d5,cust_06b4c4ad,2026-08-01 19:17:16.289365,486.12,INR,upi,failed,authentication_failed,OTP or 3D secure authentication failed.,586,20,5,4,885.27,False,2,26,smb_saas,579.96,True,True,False,CREATE_ESCALATION,0.0
txn_a794957a7487,cust_948c6f55,2026-08-11 15:38:16.299954,707.21,INR,wallet,failed,bank_timeout,Issuing bank did not respond in time.,661,14,2,1,845.45,False,3,16,ecommerce,781.3,True,True,True,WAIT_AND_RETRY,707.21
txn_d6e023ff53e4,cust_fa37e769,2026-08-15 05:45:16.252632,323.99,INR,card,failed,temporary_bank_failure,Bank is experiencing intermittent issues.,645,44,2,0,557.43,False,0,0,ecommerce,416.75,True,True,True,WAIT_AND_RETRY,323.99
txn_ba536973118d,cust_e2be26d3,2026-08-04 22:48:16.280813,691.76,INR,upi,failed,temporary_bank_failure,Bank is experiencing intermittent issues.,29,4,3,1,445.29,False,1,0,smb_saas,692.35,True,True,True,WAIT_AND_RETRY,691.76
txn_5fded3eff29d,cust_4e62bf82,2026-08-18 22:50:16.331954,274.55,USD,card,failed,bank_timeout,Issuing bank did not respond in time.,738,21,4,3,474.54,False,2,29,ecommerce,332.31,True,True,False,CREATE_ESCALATION,0.0
txn_dd3fc3f5f559,cust_03ccf698,2026-08-22 18:25:16.318954,172.3,INR,card,failed,insufficient_funds,Customer account has insufficient balance.,829,25,3,2,244.68,False,1,8,ecommerce,179.57,True,False,False,CREATE_ESCALATION,0.0
txn_f08a0f00b801,cust_85f16d40,2026-07-29 19:25:16.344954,1029.12,INR,netbanking,failed,insufficient_funds,Customer account has insufficient balance.,17,14,3,2,533.7,False,3,0,mid_market,1061.41,True,True,True,SEND_RECOVERY_MESSAGE,1029.12
txn_d3151a11f23a,cust_fd0203d1,2026-08-15 10:21:16.365098,190.45,INR,card,failed,authentication_failed,OTP or 3D secure authentication failed.,676,11,2,1,298.04,True,0,24,smb_saas,240.0,True,True,True,RETRY_PAYMENT,190.45
txn_449ba44f2fdc,cust_840b15f2,2026-08-21 17:56:16.229825,344.21,USD,upi,failed,bank_timeout,Issuing bank did not respond in time.,745,0,1,0,249.91,False,2,-1,smb_saas,386.23,True,True,True,WAIT_AND_RETRY,344.21
txn_c7908fd5c668,cust_de122087,2026-07-27 07:28:16.232825,108.68,INR,upi,failed,fraud_suspected,Transaction flagged by risk engine.,188,48,0,0,142.98,False,2,8,smb_saas,177.22,True,True,True,RETRY_PAYMENT,108.68
txn_6c9a700b51d9,cust_6db2b0b5,2026-08-21 16:34:16.351955,752.3,INR,netbanking,failed,limit_exceeded,Transaction exceeds customer limits.,72,34,0,0,663.59,True,0,13,ecommerce,764.02,True,True,True,RETRY_PAYMENT,752.3
txn_17bc390e5170,cust_a04ec6fd,2026-07-27 02:52:16.351955,244.08,INR,netbanking,failed,insufficient_funds,Customer account has insufficient balance.,121,30,3,0,297.92,False,3,12,smb_saas,291.64,True,True,False,CREATE_ESCALATION,0.0
txn_0a70b83598bc,cust_a38facbe,2026-07-29 07:19:16.292365,2607.11,INR,netbanking,failed,bank_timeout,Issuing bank did not respond in time.,61,6,4,0,4286.52,False,0,4,mid_market,2628.47,True,True,True,WAIT_AND_RETRY,2607.11
txn_77996a96dbf2,cust_01f33d79,2026-08-24 07:06:16.290365,26.83,INR,netbanking,failed,limit_exceeded,Transaction exceeds customer limits.,868,7,1,1,21.67,False,0,4,ecommerce,91.35,True,True,False,CREATE_ESCALATION,0.0
